8600>9529>2010-06-11 00:56:42>1510.31>124.60>1637.91>MAIL>2010-06-11 00:56:42>9529>9529>PENDING
8601>9530>2010-06-17 15:37:51>5696.81>469.99>6171.80>UPS>2010-06-17 15:37:51>9530>9530>SHIPPED
8602>9531>2010-06-04 21:35:18>8859.28>730.89>9592.17>UPS>2010-06-04 21:35:18>9531>9531>SHIPPED
8603>9532>2010-05-10 16:29:57>6277.42>517.89>6800.31>MAIL>2010-05-10 16:29:57>9532>9532>SHIPPED
8604>9533>2010-06-27 20:26:45>1497.60>123.55>1623.15>MAIL>2010-06-27 20:26:45>9533>9533>PROCESSING
8605>9535>2010-06-21 05:59:40>6688.30>551.78>7243.08>AIR>2010-06-21 05:59:40>9535>9535>DENIED
8606>9537>2010-05-12 19:01:58>2137.63>176.35>2316.98>FEDEX>2010-05-12 19:01:58>9537>9537>DENIED
8607>9538>2010-06-16 04:17:46>4067.90>335.60>4406.50>SHIP>2010-06-16 04:17:46>9538>9538>PENDING
8608>9539>2010-06-25 00:08:22>7431.62>613.11>8046.73>AIR>2010-06-25 00:08:22>9539>9539>PENDING
8609>9540>2010-05-24 16:01:23>9698.54>800.13>10499.67>MAIL>2010-05-24 16:01:23>9540>9540>DENIED
8610>9541>2010-06-06 15:17:32>3031.06>250.06>3285.12>FEDEX>2010-06-06 15:17:32>9541>9541>SHIPPED
8611>9542>2010-06-12 08:06:07>6115.83>504.56>6625.39>COURIER>2010-06-12 08:06:07>9542>9542>PROCESSING
8612>9543>2010-05-29 09:09:25>8761.24>722.80>9487.04>MAIL>2010-05-29 09:09:25>9543>9543>PROCESSING
8613>9544>2010-07-03 15:15:25>5872.06>484.44>6358.50>SHIP>2010-07-03 15:15:25>9544>9544>SHIPPED
8614>9545>2010-07-02 12:46:09>9797.81>808.32>10609.13>COURIER>2010-07-02 12:46:09>9545>9545>DENIED
8615>9546>2010-05-24 22:08:03>9812.62>809.54>10626.16>AIR>2010-05-24 22:08:03>9546>9546>SHIPPED
8616>9547>2010-07-01 05:58:13>8001.89>660.16>8667.05>COURIER>2010-07-01 05:58:13>9547>9547>DENIED
8617>9548>2010-05-23 00:47:40>629.61>51.94>683.55>UPS>2010-05-23 00:47:40>9548>9548>SHIPPED
8618>9550>2010-05-22 05:13:07>4431.87>365.63>4798.50>COURIER>2010-05-22 05:13:07>9550>9550>PROCESSING
8619>9552>2010-05-26 18:07:03>57.64>4.76>66.40>SHIP>2010-05-26 18:07:03>9552>9552>SHIPPED
8620>9553>2010-05-18 05:40:26>9497.16>783.52>10284.68>SHIP>2010-05-18 05:40:26>9553>9553>SHIPPED
8621>9554>2010-06-30 16:44:34>3446.16>284.31>3735.47>FEDEX>2010-06-30 16:44:34>9554>9554>SHIPPED
8622>9555>2010-06-25 23:12:33>1115.81>92.05>1209.86>UPS>2010-06-25 23:12:33>9555>9555>PENDING
8623>9556>2010-06-23 03:02:12>1539.98>127.05>1671.03>SHIP>2010-06-23 03:02:12>9556>9556>DENIED
8624>9557>2010-05-29 02:04:59>4103.90>338.57>4447.47>SHIP>2010-05-29 02:04:59>9557>9557>SHIPPED
8625>9558>2010-05-20 17:14:19>9787.76>807.49>10600.25>COURIER>2010-05-20 17:14:19>9558>9558>SHIPPED
8626>9559>2010-06-03 01:09:47>116.96>9.65>130.61>COURIER>2010-06-03 01:09:47>9559>9559>PROCESSING
8627>9560>2010-06-05 16:47:53>708.38>58.44>769.82>FEDEX>2010-06-05 16:47:53>9560>9560>DENIED
8628>9561>2010-06-04 03:28:29>2266.99>187.03>2456.02>MAIL>2010-06-04 03:28:29>9561>9561>DENIED
8629>9562>2010-06-14 02:34:32>3948.57>325.76>4277.33>COURIER>2010-06-14 02:34:32>9562>9562>PROCESSING
8630>9563>2010-06-21 17:42:28>5443.85>449.12>5895.97>MAIL>2010-06-21 17:42:28>9563>9563>DENIED
8631>9564>2010-05-21 07:11:52>8421.82>694.80>9121.62>MAIL>2010-05-21 07:11:52>9564>9564>DENIED
8632>9565>2010-06-05 00:15:46>3191.07>263.26>3458.33>AIR>2010-06-05 00:15:46>9565>9565>PROCESSING
8633>9566>2010-05-29 07:01:53>2479.80>204.58>2689.38>AIR>2010-05-29 07:01:53>9566>9566>SHIPPED
8634>9567>2010-06-21 22:59:00>7873.30>649.55>8524.85>SHIP>2010-06-21 22:59:00>9567>9567>SHIPPED
8635>9569>2010-05-14 05:47:27>5452.31>449.82>5907.13>COURIER>2010-05-14 05:47:27>9569>9569>PENDING
8636>9570>2010-06-27 10:22:33>6856.34>565.65>7426.99>COURIER>2010-06-27 10:22:33>9570>9570>DENIED
8637>9571>2010-05-09 09:46:56>2176.00>179.52>2357.52>MAIL>2010-05-09 09:46:56>9571>9571>SHIPPED
8638>9572>2010-06-20 17:46:02>1143.46>94.34>1239.80>FEDEX>2010-06-20 17:46:02>9572>9572>PENDING
8639>9573>2010-06-19 01:37:19>654.70>54.01>709.71>SHIP>2010-06-19 01:37:19>9573>9573>PROCESSING
8640>9574>2010-07-05 15:37:29>5627.13>464.24>6094.37>SHIP>2010-07-05 15:37:29>9574>9574>PENDING
8641>9576>2010-06-27 04:41:24>1225.40>101.10>1331.50>SHIP>2010-06-27 04:41:24>9576>9576>DENIED
8642>9578>2010-06-22 05:03:25>5736.00>473.22>6213.22>AIR>2010-06-22 05:03:25>9578>9578>DENIED
8643>9579>2010-05-09 16:47:36>465.05>38.37>506.42>SHIP>2010-05-09 16:47:36>9579>9579>PROCESSING
8644>9580>2010-06-26 07:57:24>6247.19>515.39>6765.58>MAIL>2010-06-26 07:57:24>9580>9580>PROCESSING
8645>9581>2010-05-31 02:29:34>3188.74>263.07>3453.81>MAIL>2010-05-31 02:29:34>9581>9581>SHIPPED
8646>9582>2010-05-31 02:34:09>1894.21>156.27>2052.48>FEDEX>2010-05-31 02:34:09>9582>9582>DENIED
8647>9583>2010-06-12 18:34:33>6295.88>519.41>6817.29>AIR>2010-06-12 18:34:33>9583>9583>SHIPPED
8648>9584>2010-05-23 10:37:23>681.01>56.18>741.19>MAIL>2010-05-23 10:37:23>9584>9584>PROCESSING
8649>9585>2010-06-11 11:02:14>3913.44>322.86>4239.30>SHIP>2010-06-11 11:02:14>9585>9585>SHIPPED
8650>9586>2010-06-03 22:26:51>9442.94>779.04>10225.98>COURIER>2010-06-03 22:26:51>9586>9586>SHIPPED
8651>9587>2010-06-22 07:43:24>7334.14>605.07>7942.21>MAIL>2010-06-22 07:43:24>9587>9587>DENIED
8652>9588>2010-07-02 02:52:20>4999.25>412.44>5412.69>COURIER>2010-07-02 02:52:20>9588>9588>PENDING
8653>9590>2010-05-25 02:46:31>4979.85>410.84>5391.69>SHIP>2010-05-25 02:46:31>9590>9590>PROCESSING
8654>9591>2010-05-26 13:24:43>8122.01>670.07>8794.08>SHIP>2010-05-26 13:24:43>9591>9591>PENDING
8655>9592>2010-06-13 05:05:33>7951.09>655.96>8610.05>SHIP>2010-06-13 05:05:33>9592>9592>PROCESSING
8656>9593>2010-06-30 10:20:10>7798.22>643.35>8444.57>AIR>2010-06-30 10:20:10>9593>9593>SHIPPED
8657>9594>2010-06-01 06:40:57>5988.57>494.06>6484.63>FEDEX>2010-06-01 06:40:57>9594>9594>PROCESSING
8658>9595>2010-05-18 11:06:01>2639.40>217.75>2861.15>FEDEX>2010-05-18 11:06:01>9595>9595>SHIPPED
8659>9596>2010-06-12 15:03:03>1071.63>88.41>1163.04>FEDEX>2010-06-12 15:03:03>9596>9596>SHIPPED
8660>9597>2010-07-04 04:15:08>4068.78>335.67>4408.45>SHIP>2010-07-04 04:15:08>9597>9597>PENDING
8661>9598>2010-06-01 05:47:35>9087.31>749.70>9838.01>COURIER>2010-06-01 05:47:35>9598>9598>PENDING
8662>9599>2010-06-14 05:08:17>4709.85>388.56>5103.41>UPS>2010-06-14 05:08:17>9599>9599>PENDING
8663>9600>2010-07-05 09:29:28>4760.96>392.78>5155.74>MAIL>2010-07-05 09:29:28>9600>9600>DENIED
8664>9601>2010-06-05 01:03:25>1547.69>127.68>1678.37>FEDEX>2010-06-05 01:03:25>9601>9601>SHIPPED
8665>9602>2010-06-28 20:25:45>8363.40>689.98>9058.38>SHIP>2010-06-28 20:25:45>9602>9602>PENDING
8666>9603>2010-05-21 20:19:52>271.19>22.37>294.56>AIR>2010-05-21 20:19:52>9603>9603>PROCESSING
8667>9604>2010-06-04 16:02:38>4311.48>355.70>4672.18>MAIL>2010-06-04 16:02:38>9604>9604>PROCESSING
8668>9605>2010-05-12 08:17:12>4742.44>391.25>5137.69>UPS>2010-05-12 08:17:12>9605>9605>PROCESSING
8669>9606>2010-05-21 14:42:26>9876.92>814.85>10695.77>AIR>2010-05-21 14:42:26>9606>9606>PROCESSING
8670>9607>2010-05-15 20:29:00>9314.66>768.46>10084.12>UPS>2010-05-15 20:29:00>9607>9607>PENDING
8671>9608>2010-06-19 19:45:18>7363.83>607.52>7975.35>AIR>2010-06-19 19:45:18>9608>9608>DENIED
8672>9609>2010-06-03 19:35:51>5081.39>419.21>5502.60>FEDEX>2010-06-03 19:35:51>9609>9609>PROCESSING
8673>9611>2010-06-10 05:50:30>1589.64>131.15>1724.79>SHIP>2010-06-10 05:50:30>9611>9611>DENIED
8674>9612>2010-05-13 21:10:52>2193.48>180.96>2379.44>MAIL>2010-05-13 21:10:52>9612>9612>SHIPPED
8675>9613>2010-06-03 00:15:35>621.55>51.28>676.83>COURIER>2010-06-03 00:15:35>9613>9613>PENDING
8676>9614>2010-05-17 08:08:35>4882.22>402.78>5287.00>SHIP>2010-05-17 08:08:35>9614>9614>DENIED
8677>9615>2010-06-29 11:16:09>339.61>28.02>368.63>MAIL>2010-06-29 11:16:09>9615>9615>SHIPPED
8678>9617>2010-05-14 22:20:42>1295.03>106.84>1406.87>SHIP>2010-05-14 22:20:42>9617>9617>PENDING
8679>9618>2010-05-10 23:45:29>8882.50>732.81>9617.31>FEDEX>2010-05-10 23:45:29>9618>9618>PENDING
8680>9619>2010-07-05 22:14:45>7085.51>584.55>7674.06>SHIP>2010-07-05 22:14:45>9619>9619>SHIPPED
8681>9620>2010-06-18 11:38:29>7172.68>591.75>7767.43>MAIL>2010-06-18 11:38:29>9620>9620>SHIPPED
8682>9621>2010-07-02 12:34:34>9610.05>792.83>10404.88>SHIP>2010-07-02 12:34:34>9621>9621>DENIED
8683>9623>2010-06-21 22:45:16>8364.62>690.08>9059.70>UPS>2010-06-21 22:45:16>9623>9623>SHIPPED
8684>9624>2010-06-26 11:12:43>2433.09>200.73>2636.82>AIR>2010-06-26 11:12:43>9624>9624>SHIPPED
8685>9625>2010-06-03 16:17:44>7377.87>608.67>7987.54>FEDEX>2010-06-03 16:17:44>9625>9625>DENIED
8686>9626>2010-06-24 01:25:19>2587.58>213.48>2804.06>MAIL>2010-06-24 01:25:19>9626>9626>PROCESSING
8687>9627>2010-06-25 22:11:06>5937.84>489.87>6428.71>UPS>2010-06-25 22:11:06>9627>9627>DENIED
8688>9628>2010-05-24 11:48:19>9635.45>794.92>10433.37>COURIER>2010-05-24 11:48:19>9628>9628>PENDING
8689>9629>2010-05-21 06:50:40>674.21>55.62>732.83>SHIP>2010-05-21 06:50:40>9629>9629>PROCESSING
8690>9630>2010-05-20 09:01:54>1463.52>120.74>1585.26>UPS>2010-05-20 09:01:54>9630>9630>PENDING
8691>9632>2010-05-27 05:19:31>5322.03>439.07>5763.10>MAIL>2010-05-27 05:19:31>9632>9632>PENDING
8692>9633>2010-05-26 05:18:55>8087.79>667.24>8756.03>SHIP>2010-05-26 05:18:55>9633>9633>DENIED
8693>9634>2010-06-30 15:21:05>4467.80>368.59>4840.39>FEDEX>2010-06-30 15:21:05>9634>9634>DENIED
8694>9635>2010-05-12 07:54:31>7679.94>633.60>8314.54>MAIL>2010-05-12 07:54:31>9635>9635>DENIED
8695>9636>2010-07-07 02:36:26>3969.34>327.47>4298.81>SHIP>2010-07-07 02:36:26>9636>9636>DENIED
8696>9637>2010-05-27 06:22:42>1978.23>163.20>2142.43>AIR>2010-05-27 06:22:42>9637>9637>SHIPPED
8697>9639>2010-05-31 18:02:34>9552.88>788.11>10341.99>AIR>2010-05-31 18:02:34>9639>9639>PENDING
8698>9640>2010-07-01 11:20:10>2657.79>219.27>2882.06>SHIP>2010-07-01 11:20:10>9640>9640>SHIPPED
8699>9641>2010-05-08 21:02:57>631.04>52.06>686.10>FEDEX>2010-05-08 21:02:57>9641>9641>DENIED
8700>9642>2010-06-08 22:02:47>5496.14>453.43>5953.57>COURIER>2010-06-08 22:02:47>9642>9642>PENDING
8701>9644>2010-05-31 07:08:42>1051.56>86.75>1142.31>MAIL>2010-05-31 07:08:42>9644>9644>DENIED
8702>9645>2010-05-18 04:11:15>4428.23>365.33>4794.56>FEDEX>2010-05-18 04:11:15>9645>9645>PENDING
8703>9646>2010-05-12 10:25:06>170.01>14.03>189.04>MAIL>2010-05-12 10:25:06>9646>9646>DENIED
8704>9647>2010-05-13 18:29:17>947.14>78.14>1029.28>COURIER>2010-05-13 18:29:17>9647>9647>DENIED
8705>9648>2010-06-18 17:30:13>6940.43>572.59>7515.02>COURIER>2010-06-18 17:30:13>9648>9648>PENDING
8706>9649>2010-05-16 15:40:16>5014.55>413.70>5430.25>COURIER>2010-05-16 15:40:16>9649>9649>PROCESSING
8707>9651>2010-07-06 12:59:31>2270.66>187.33>2462.99>UPS>2010-07-06 12:59:31>9651>9651>PENDING
8708>9652>2010-07-05 10:38:33>4761.70>392.84>5156.54>UPS>2010-07-05 10:38:33>9652>9652>DENIED
8709>9653>2010-06-02 03:23:04>8355.66>689.34>9049.00>SHIP>2010-06-02 03:23:04>9653>9653>SHIPPED
8710>9654>2010-06-24 11:10:12>4166.20>343.71>4512.91>SHIP>2010-06-24 11:10:12>9654>9654>PENDING
8711>9655>2010-07-05 07:52:33>5723.15>472.16>6199.31>SHIP>2010-07-05 07:52:33>9655>9655>SHIPPED
8712>9656>2010-07-01 18:24:11>6818.74>562.55>7383.29>UPS>2010-07-01 18:24:11>9656>9656>PROCESSING
8713>9657>2010-06-27 06:30:46>8982.42>741.05>9728.47>UPS>2010-06-27 06:30:46>9657>9657>PENDING
8714>9658>2010-05-09 12:36:30>9677.52>798.40>10478.92>AIR>2010-05-09 12:36:30>9658>9658>DENIED
8715>9659>2010-05-17 11:36:05>951.21>78.47>1031.68>COURIER>2010-05-17 11:36:05>9659>9659>DENIED
8716>9660>2010-06-11 10:39:45>2225.31>183.59>2413.90>FEDEX>2010-06-11 10:39:45>9660>9660>PENDING
8717>9661>2010-06-12 10:39:35>5070.06>418.28>5492.34>UPS>2010-06-12 10:39:35>9661>9661>PROCESSING
8718>9662>2010-06-11 21:04:36>2155.84>177.86>2335.70>UPS>2010-06-11 21:04:36>9662>9662>DENIED
8719>9663>2010-05-26 06:53:41>6950.79>573.44>7525.23>AIR>2010-05-26 06:53:41>9663>9663>DENIED
8720>9664>2010-05-23 13:15:11>5450.92>449.70>5904.62>SHIP>2010-05-23 13:15:11>9664>9664>PENDING
8721>9665>2010-05-12 14:42:24>1440.65>118.85>1564.50>SHIP>2010-05-12 14:42:24>9665>9665>DENIED
8722>9666>2010-05-29 00:46:14>6998.83>577.40>7579.23>UPS>2010-05-29 00:46:14>9666>9666>PROCESSING
8723>9667>2010-06-03 08:37:17>6117.75>504.71>6625.46>UPS>2010-06-03 08:37:17>9667>9667>DENIED
8724>9668>2010-06-24 15:13:01>6102.04>503.42>6606.46>COURIER>2010-06-24 15:13:01>9668>9668>SHIPPED
8725>9669>2010-05-20 03:52:02>6588.71>543.57>7136.28>COURIER>2010-05-20 03:52:02>9669>9669>SHIPPED
8726>9670>2010-05-16 09:22:01>8436.14>695.98>9137.12>UPS>2010-05-16 09:22:01>9670>9670>DENIED
8727>9671>2010-06-25 01:46:02>2234.23>184.32>2422.55>MAIL>2010-06-25 01:46:02>9671>9671>DENIED
8728>9672>2010-05-15 20:14:38>1043.06>86.05>1132.11>AIR>2010-05-15 20:14:38>9672>9672>SHIPPED
8729>9673>2010-06-11 04:28:13>9650.64>796.18>10448.82>MAIL>2010-06-11 04:28:13>9673>9673>SHIPPED
8730>9674>2010-06-03 10:29:51>4229.69>348.95>4583.64>FEDEX>2010-06-03 10:29:51>9674>9674>SHIPPED
8731>9676>2010-06-28 16:11:05>1688.81>139.33>1832.14>AIR>2010-06-28 16:11:05>9676>9676>SHIPPED
8732>9677>2010-06-15 07:01:45>874.65>72.16>950.81>COURIER>2010-06-15 07:01:45>9677>9677>PENDING
8733>9678>2010-07-01 16:45:49>1729.71>142.70>1873.41>UPS>2010-07-01 16:45:49>9678>9678>PROCESSING
8734>9679>2010-05-26 19:14:12>8610.76>710.39>9324.15>COURIER>2010-05-26 19:14:12>9679>9679>PENDING
8735>9680>2010-06-07 19:39:01>4239.76>349.78>4594.54>AIR>2010-06-07 19:39:01>9680>9680>SHIPPED
8736>9681>2010-06-03 11:27:14>9282.87>765.84>10053.71>MAIL>2010-06-03 11:27:14>9681>9681>SHIPPED
8737>9682>2010-06-03 04:37:47>718.51>59.28>779.79>UPS>2010-06-03 04:37:47>9682>9682>PENDING
8738>9683>2010-05-23 00:31:07>4635.02>382.39>5020.41>COURIER>2010-05-23 00:31:07>9683>9683>PROCESSING
8739>9684>2010-05-29 03:34:33>5993.49>494.46>6491.95>UPS>2010-05-29 03:34:33>9684>9684>PROCESSING
8740>9685>2010-06-07 09:01:18>5147.74>424.69>5573.43>FEDEX>2010-06-07 09:01:18>9685>9685>SHIPPED
8741>9686>2010-06-18 09:06:52>3345.88>276.04>3623.92>COURIER>2010-06-18 09:06:52>9686>9686>DENIED
8742>9687>2010-05-16 05:40:17>2277.44>187.89>2467.33>MAIL>2010-05-16 05:40:17>9687>9687>SHIPPED
8743>9688>2010-05-15 10:42:41>4995.47>412.13>5409.60>MAIL>2010-05-15 10:42:41>9688>9688>PENDING
8744>9689>2010-06-22 19:46:11>6437.79>531.12>6971.91>SHIP>2010-06-22 19:46:11>9689>9689>DENIED
8745>9690>2010-06-05 03:06:49>9122.89>752.64>9879.53>AIR>2010-06-05 03:06:49>9690>9690>PENDING
8746>9691>2010-06-26 02:13:12>5575.88>460.01>6037.89>SHIP>2010-06-26 02:13:12>9691>9691>SHIPPED
8747>9692>2010-06-30 13:36:23>8827.28>728.25>9556.53>MAIL>2010-06-30 13:36:23>9692>9692>DENIED
8748>9693>2010-05-11 19:16:03>4406.15>363.51>4771.66>SHIP>2010-05-11 19:16:03>9693>9693>DENIED
8749>9694>2010-06-17 19:13:50>6619.94>546.15>7168.09>SHIP>2010-06-17 19:13:50>9694>9694>DENIED
8750>9695>2010-05-25 17:19:44>599.74>49.48>651.22>COURIER>2010-05-25 17:19:44>9695>9695>PENDING
8751>9696>2010-06-05 18:11:56>9409.48>776.28>10188.76>UPS>2010-06-05 18:11:56>9696>9696>DENIED
8752>9698>2010-06-17 01:59:50>2490.58>205.47>2699.05>FEDEX>2010-06-17 01:59:50>9698>9698>SHIPPED
8753>9699>2010-05-20 03:50:19>3199.13>263.93>3466.06>SHIP>2010-05-20 03:50:19>9699>9699>PENDING
8754>9700>2010-06-22 11:37:13>7301.98>602.41>7906.39>COURIER>2010-06-22 11:37:13>9700>9700>DENIED
8755>9701>2010-07-04 02:07:09>6047.75>498.94>6549.69>SHIP>2010-07-04 02:07:09>9701>9701>DENIED
8756>9703>2010-05-08 19:11:22>8173.60>674.32>8848.92>UPS>2010-05-08 19:11:22>9703>9703>PENDING
8757>9704>2010-06-06 11:57:32>4762.93>392.94>5159.87>AIR>2010-06-06 11:57:32>9704>9704>PROCESSING
8758>9705>2010-05-09 03:12:08>4429.41>365.43>4798.84>FEDEX>2010-05-09 03:12:08>9705>9705>PROCESSING
8759>9706>2010-06-14 21:54:43>5251.87>433.28>5688.15>FEDEX>2010-06-14 21:54:43>9706>9706>SHIPPED
8760>9707>2010-05-27 07:15:38>672.40>55.47>731.87>UPS>2010-05-27 07:15:38>9707>9707>SHIPPED
8761>9708>2010-05-30 06:58:47>6686.85>551.67>7243.52>SHIP>2010-05-30 06:58:47>9708>9708>DENIED
8762>9709>2010-06-18 12:25:26>7299.32>602.19>7903.51>AIR>2010-06-18 12:25:26>9709>9709>SHIPPED
8763>9710>2010-07-01 08:03:16>8950.39>738.41>9690.80>COURIER>2010-07-01 08:03:16>9710>9710>PENDING
8764>9711>2010-06-04 09:19:55>2223.59>183.45>2408.04>COURIER>2010-06-04 09:19:55>9711>9711>SHIPPED
8765>9712>2010-05-10 12:36:02>9384.10>774.19>10160.29>UPS>2010-05-10 12:36:02>9712>9712>DENIED
8766>9713>2010-06-22 08:22:47>9435.60>778.44>10217.04>COURIER>2010-06-22 08:22:47>9713>9713>SHIPPED
8767>9714>2010-06-20 03:26:11>7286.45>601.13>7892.58>UPS>2010-06-20 03:26:11>9714>9714>PENDING
8768>9715>2010-05-26 09:29:53>324.73>26.79>355.52>UPS>2010-05-26 09:29:53>9715>9715>PENDING
8769>9716>2010-06-29 20:07:50>1837.61>151.60>1994.21>FEDEX>2010-06-29 20:07:50>9716>9716>SHIPPED
8770>9718>2010-05-15 22:45:28>6754.06>557.21>7314.27>UPS>2010-05-15 22:45:28>9718>9718>PENDING
8771>9719>2010-07-02 08:42:19>4616.08>380.83>4997.91>COURIER>2010-07-02 08:42:19>9719>9719>DENIED
8772>9720>2010-07-02 02:12:24>6293.71>519.23>6816.94>MAIL>2010-07-02 02:12:24>9720>9720>SHIPPED
8773>9721>2010-07-07 12:33:19>5034.59>415.35>5451.94>COURIER>2010-07-07 12:33:19>9721>9721>DENIED
8774>9722>2010-06-14 17:39:04>8440.78>696.36>9142.14>MAIL>2010-06-14 17:39:04>9722>9722>DENIED
8775>9723>2010-06-08 09:42:52>2234.18>184.32>2423.50>AIR>2010-06-08 09:42:52>9723>9723>PENDING
8776>9724>2010-07-04 11:31:38>3870.54>319.32>4193.86>FEDEX>2010-07-04 11:31:38>9724>9724>PENDING
8777>9725>2010-06-11 16:23:59>2504.38>206.61>2713.99>MAIL>2010-06-11 16:23:59>9725>9725>PENDING
8778>9726>2010-06-30 16:35:47>6235.79>514.45>6753.24>COURIER>2010-06-30 16:35:47>9726>9726>DENIED
8779>9727>2010-06-06 08:10:52>2982.63>246.07>3230.70>MAIL>2010-06-06 08:10:52>9727>9727>PROCESSING
8780>9728>2010-06-23 10:29:27>7956.02>656.37>8615.39>COURIER>2010-06-23 10:29:27>9728>9728>PROCESSING
8781>9729>2010-06-26 12:54:54>3679.66>303.57>3985.23>SHIP>2010-06-26 12:54:54>9729>9729>DENIED
8782>9730>2010-06-17 13:01:20>8566.06>706.70>9273.76>UPS>2010-06-17 13:01:20>9730>9730>SHIPPED
8783>9732>2010-05-20 12:12:39>5475.77>451.75>5932.52>FEDEX>2010-05-20 12:12:39>9732>9732>SHIPPED
8784>9733>2010-06-08 17:04:47>3672.10>302.95>3979.05>FEDEX>2010-06-08 17:04:47>9733>9733>PENDING
8785>9734>2010-07-01 17:39:12>8372.19>690.71>9065.90>COURIER>2010-07-01 17:39:12>9734>9734>SHIPPED
8786>9735>2010-06-11 09:53:51>9133.41>753.51>9887.92>AIR>2010-06-11 09:53:51>9735>9735>PROCESSING
8787>9737>2010-06-22 19:03:42>2124.70>175.29>2301.99>UPS>2010-06-22 19:03:42>9737>9737>SHIPPED
8788>9738>2010-07-03 23:23:30>4414.50>364.20>4779.70>FEDEX>2010-07-03 23:23:30>9738>9738>DENIED
8789>9739>2010-06-18 07:26:54>2309.13>190.50>2502.63>COURIER>2010-06-18 07:26:54>9739>9739>DENIED
8790>9740>2010-06-02 16:00:57>3695.06>304.84>4002.90>MAIL>2010-06-02 16:00:57>9740>9740>PROCESSING
8791>9742>2010-05-20 21:16:08>9646.31>795.82>10445.13>MAIL>2010-05-20 21:16:08>9742>9742>PROCESSING
8792>9743>2010-06-23 22:52:32>4054.71>334.51>4391.22>SHIP>2010-06-23 22:52:32>9743>9743>DENIED
8793>9744>2010-06-29 03:23:37>5743.01>473.80>6219.81>UPS>2010-06-29 03:23:37>9744>9744>SHIPPED
8794>9745>2010-06-15 05:12:58>604.09>49.84>657.93>SHIP>2010-06-15 05:12:58>9745>9745>DENIED
8795>9746>2010-05-30 21:20:18>8643.16>713.06>9360.22>MAIL>2010-05-30 21:20:18>9746>9746>DENIED
8796>9747>2010-07-05 15:24:21>1040.82>85.87>1129.69>UPS>2010-07-05 15:24:21>9747>9747>DENIED
8797>9748>2010-07-04 00:33:18>8670.28>715.30>9390.58>UPS>2010-07-04 00:33:18>9748>9748>PROCESSING
8798>9749>2010-05-12 05:41:17>6960.83>574.27>7538.10>MAIL>2010-05-12 05:41:17>9749>9749>PENDING
8799>9750>2010-05-12 22:55:14>288.41>23.79>317.20>SHIP>2010-05-12 22:55:14>9750>9750>PROCESSING
8800>9751>2010-06-23 17:53:34>3174.44>261.89>3438.33>COURIER>2010-06-23 17:53:34>9751>9751>SHIPPED
8801>9752>2010-06-18 15:34:35>708.65>58.46>768.11>SHIP>2010-06-18 15:34:35>9752>9752>SHIPPED
8802>9753>2010-05-16 14:40:03>6588.25>543.53>7134.78>FEDEX>2010-05-16 14:40:03>9753>9753>SHIPPED
8803>9754>2010-06-09 20:08:54>4918.83>405.80>5328.63>UPS>2010-06-09 20:08:54>9754>9754>PROCESSING
8804>9755>2010-05-22 22:17:43>1982.49>163.56>2151.05>MAIL>2010-05-22 22:17:43>9755>9755>PROCESSING
8805>9756>2010-06-20 23:08:48>247.22>20.40>269.62>UPS>2010-06-20 23:08:48>9756>9756>PENDING
8806>9757>2010-05-14 13:08:07>8531.83>703.88>9236.71>COURIER>2010-05-14 13:08:07>9757>9757>PROCESSING
8807>9758>2010-06-28 06:49:23>2784.60>229.73>3019.33>UPS>2010-06-28 06:49:23>9758>9758>SHIPPED
8808>9759>2010-06-13 22:05:00>6732.30>555.41>7288.71>COURIER>2010-06-13 22:05:00>9759>9759>SHIPPED
8809>9760>2010-06-27 05:10:48>6676.85>550.84>7232.69>UPS>2010-06-27 05:10:48>9760>9760>DENIED
8810>9761>2010-06-05 10:46:19>3309.50>273.03>3583.53>COURIER>2010-06-05 10:46:19>9761>9761>PROCESSING
8811>9762>2010-06-19 12:59:07>2215.59>182.79>2400.38>FEDEX>2010-06-19 12:59:07>9762>9762>PROCESSING
8812>9764>2010-06-05 09:27:32>8388.62>692.06>9081.68>AIR>2010-06-05 09:27:32>9764>9764>SHIPPED
8813>9765>2010-06-30 08:13:53>3707.79>305.89>4015.68>UPS>2010-06-30 08:13:53>9765>9765>SHIPPED
8814>9766>2010-06-12 11:37:36>5804.81>478.90>6286.71>MAIL>2010-06-12 11:37:36>9766>9766>PENDING
8815>9767>2010-07-04 16:22:58>7595.65>626.64>8225.29>UPS>2010-07-04 16:22:58>9767>9767>PENDING
8816>9768>2010-07-04 15:16:29>589.65>48.65>639.30>FEDEX>2010-07-04 15:16:29>9768>9768>PROCESSING
8817>9769>2010-05-13 17:33:17>1057.00>87.20>1145.20>COURIER>2010-05-13 17:33:17>9769>9769>PROCESSING
8818>9770>2010-06-19 19:31:43>4609.50>380.28>4992.78>MAIL>2010-06-19 19:31:43>9770>9770>PENDING
8819>9771>2010-06-14 21:45:22>6134.28>506.08>6645.36>MAIL>2010-06-14 21:45:22>9771>9771>PROCESSING
8820>9772>2010-06-26 02:51:34>3312.78>273.30>3589.08>SHIP>2010-06-26 02:51:34>9772>9772>PENDING
8821>9773>2010-05-19 02:02:40>5748.98>474.29>6224.27>SHIP>2010-05-19 02:02:40>9773>9773>PROCESSING
8822>9774>2010-07-05 10:35:45>6902.36>569.44>7475.80>SHIP>2010-07-05 10:35:45>9774>9774>PROCESSING
